Match Date,Match,Home/Away,Team,Player Name,Minutes Played,Time Period,Total Distance
16/02/2018,Team V v Team A,away,Team A,Player 19,95,76-80TD,454.8
19/02/2018,Team A  v Team R,home,Team A,Player 17,97,76-80TD,498.4
19/02/2018,Team A  v Team R,home,Team A,Player 23,19,76-80TD,506.1
19/02/2018,Team A  v Team R,home,Team A,Player 18,19,76-80TD,513.9
19/02/2018,Team A  v Team R,home,Team A,Player 13,97,76-80TD,552.8
19/02/2018,Team A  v Team R,home,Team A,Player 1,97,76-80TD,494.9
19/02/2018,Team A  v Team R,home,Team A,Player 8,97,76-80TD,516.8
19/02/2018,Team A  v Team R,home,Team A,Player 14,77,76-80TD,0.0
19/02/2018,Team A  v Team R,home,Team A,Player 20,61,76-80TD,0.0
19/02/2018,Team A  v Team R,home,Team A,Player 10,97,76-80TD,555.8
19/02/2018,Team A  v Team R,home,Team A,Player 28,35,76-80TD,598.3
19/02/2018,Team A  v Team R,home,Team A,Player 15,77,76-80TD,0.0
19/02/2018,Team A  v Team R,home,Team A,Player 9,97,76-80TD,457.7
19/02/2018,Team A  v Team R,home,Team A,Player 6,97,76-80TD,496.5
24/02/2018,Team Y v Team A,away,Team A,Player 17,96,76-80TD,478.9
24/02/2018,Team Y v Team A,away,Team A,Player 23,17,76-80TD,461.2
24/02/2018,Team Y v Team A,away,Team A,Player 18,32,76-80TD,604.7
24/02/2018,Team Y v Team A,away,Team A,Player 13,96,76-80TD,516.0
24/02/2018,Team Y v Team A,away,Team A,Player 1,78,76-80TD,92.8
24/02/2018,Team Y v Team A,away,Team A,Player 8,96,76-80TD,524.1
24/02/2018,Team Y v Team A,away,Team A,Player 14,78,76-80TD,95.7
24/02/2018,Team Y v Team A,away,Team A,Player 28,63,76-80TD,0.0
24/02/2018,Team Y v Team A,away,Team A,Player 7,17,76-80TD,386.9
24/02/2018,Team Y v Team A,away,Team A,Player 15,96,76-80TD,606.3
24/02/2018,Team Y v Team A,away,Team A,Player 9,96,76-80TD,499.8
24/02/2018,Team Y v Team A,away,Team A,Player 6,96,76-80TD,369.8
24/02/2018,Team Y v Team A,away,Team A,Player 19,96,76-80TD,539.0
27/02/2018,Team E v Team A,away,Team A,Player 13,100,76-80TD,579.5
27/02/2018,Team E v Team A,away,Team A,Player 1,97,76-80TD,498.3
27/02/2018,Team E v Team A,away,Team A,Player 8,76,76-80TD,0.0
27/02/2018,Team E v Team A,away,Team A,Player 14,84,76-80TD,563.8
27/02/2018,Team E v Team A,away,Team A,Player 20,75,76-80TD,0.0
27/02/2018,Team E v Team A,away,Team A,Player 10,100,76-80TD,566.5
27/02/2018,Team E v Team A,away,Team A,Player 28,25,76-80TD,716.0
27/02/2018,Team E v Team A,away,Team A,Player 26,24,76-80TD,571.2
27/02/2018,Team E v Team A,away,Team A,Player 15,100,76-80TD,649.9
27/02/2018,Team E v Team A,away,Team A,Player 9,100,76-80TD,591.8
27/02/2018,Team E v Team A,away,Team A,Player 6,100,76-80TD,459.4
27/02/2018,Team E v Team A,away,Team A,Player 16,16,76-80TD,0.0
27/02/2018,Team E v Team A,away,Team A,Player 19,100,76-80TD,617.9
03/03/2018,Team A  v Team J,home,Team A,Player 11,20,76-80TD,676.7
03/03/2018,Team A  v Team J,home,Team A,Player 17,96,76-80TD,546.4
03/03/2018,Team A  v Team J,home,Team A,Player 23,10,76-80TD,0.0
03/03/2018,Team A  v Team J,home,Team A,Player 18,96,76-80TD,594.5
03/03/2018,Team A  v Team J,home,Team A,Player 13,85,76-80TD,648.4
03/03/2018,Team A  v Team J,home,Team A,Player 8,96,76-80TD,617.2
03/03/2018,Team A  v Team J,home,Team A,Player 14,84,76-80TD,544.0
03/03/2018,Team A  v Team J,home,Team A,Player 7,84,76-80TD,434.2
03/03/2018,Team A  v Team J,home,Team A,Player 15,96,76-80TD,618.8
03/03/2018,Team A  v Team J,home,Team A,Player 9,75,76-80TD,0.0
03/03/2018,Team A  v Team J,home,Team A,Player 6,96,76-80TD,569.7
03/03/2018,Team A  v Team J,home,Team A,Player 16,11,76-80TD,0.0
03/03/2018,Team A  v Team J,home,Team A,Player 19,96,76-80TD,524.4
03/03/2018,Team A  v Team J,home,Team A,Player 29,11,76-80TD,0.0
05/04/2018,Team Q v Team A,away,Team A,Player 17,102,76-80TD,429.7
05/04/2018,Team Q v Team A,away,Team A,Player 18,83,76-80TD,144.7
05/04/2018,Team Q v Team A,away,Team A,Player 1,102,76-80TD,581.3
05/04/2018,Team Q v Team A,away,Team A,Player 8,102,76-80TD,492.0
05/04/2018,Team Q v Team A,away,Team A,Player 14,89,76-80TD,506.0
05/04/2018,Team Q v Team A,away,Team A,Player 20,102,76-80TD,491.7
05/04/2018,Team Q v Team A,away,Team A,Player 28,17,76-80TD,330.9
05/04/2018,Team Q v Team A,away,Team A,Player 15,102,76-80TD,548.4
05/04/2018,Team Q v Team A,away,Team A,Player 9,102,76-80TD,489.5
05/04/2018,Team Q v Team A,away,Team A,Player 27,11,76-80TD,0.0
05/04/2018,Team Q v Team A,away,Team A,Player 6,102,76-80TD,483.4
05/04/2018,Team Q v Team A,away,Team A,Player 19,102,76-80TD,465.3
17/04/2018,Team O v Team A,away,Team A,Player 17,98,76-80TD,352.0
17/04/2018,Team O v Team A,away,Team A,Player 18,48,76-80TD,0.0
17/04/2018,Team O v Team A,away,Team A,Player 13,34,76-80TD,359.7
17/04/2018,Team O v Team A,away,Team A,Player 1,98,76-80TD,392.5
17/04/2018,Team O v Team A,away,Team A,Player 14,81,76-80TD,66.7
17/04/2018,Team O v Team A,away,Team A,Player 26,84,76-80TD,326.9
17/04/2018,Team O v Team A,away,Team A,Player 7,13,76-80TD,0.0
17/04/2018,Team O v Team A,away,Team A,Player 15,98,76-80TD,378.3
17/04/2018,Team O v Team A,away,Team A,Player 9,90,76-80TD,306.9
17/04/2018,Team O v Team A,away,Team A,Player 27,49,76-80TD,315.1
17/04/2018,Team O v Team A,away,Team A,Player 6,98,76-80TD,303.2
17/04/2018,Team O v Team A,away,Team A,Player 31,63,76-80TD,0.0
17/04/2018,Team O v Team A,away,Team A,Player 19,98,76-80TD,387.7
17/04/2018,Team O v Team A,away,Team A,Player 29,16,76-80TD,148.8
20/04/2018,Team W v Team A,away,Team A,Player 17,101,76-80TD,507.2
20/04/2018,Team W v Team A,away,Team A,Player 18,17,76-80TD,0.0
20/04/2018,Team W v Team A,away,Team A,Player 13,83,76-80TD,691.2
20/04/2018,Team W v Team A,away,Team A,Player 1,71,76-80TD,0.0
20/04/2018,Team W v Team A,away,Team A,Player 8,101,76-80TD,615.1
20/04/2018,Team W v Team A,away,Team A,Player 14,101,76-80TD,616.9
20/04/2018,Team W v Team A,away,Team A,Player 20,29,76-80TD,716.0
20/04/2018,Team W v Team A,away,Team A,Player 10,84,76-80TD,639.3
20/04/2018,Team W v Team A,away,Team A,Player 28,71,76-80TD,0.0
20/04/2018,Team W v Team A,away,Team A,Player 7,29,76-80TD,630.7
20/04/2018,Team W v Team A,away,Team A,Player 15,101,76-80TD,770.0
20/04/2018,Team W v Team A,away,Team A,Player 6,101,76-80TD,614.4
20/04/2018,Team W v Team A,away,Team A,Player 3,16,76-80TD,0.0
20/04/2018,Team W v Team A,away,Team A,Player 19,101,76-80TD,533.1
24/04/2018,Team A  v Team X,home,Team A,Player 17,97,76-80TD,561.3
24/04/2018,Team A  v Team X,home,Team A,Player 13,86,76-80TD,681.7
24/04/2018,Team A  v Team X,home,Team A,Player 1,62,76-80TD,0.0
24/04/2018,Team A  v Team X,home,Team A,Player 8,97,76-80TD,572.0
24/04/2018,Team A  v Team X,home,Team A,Player 14,97,76-80TD,576.3
24/04/2018,Team A  v Team X,home,Team A,Player 20,34,76-80TD,601.3
24/04/2018,Team A  v Team X,home,Team A,Player 10,17,76-80TD,0.0
24/04/2018,Team A  v Team X,home,Team A,Player 28,62,76-80TD,0.0
24/04/2018,Team A  v Team X,home,Team A,Player 7,34,76-80TD,414.3
24/04/2018,Team A  v Team X,home,Team A,Player 15,97,76-80TD,651.8
24/04/2018,Team A  v Team X,home,Team A,Player 9,79,76-80TD,604.0
24/04/2018,Team A  v Team X,home,Team A,Player 6,97,76-80TD,534.8
24/04/2018,Team A  v Team X,home,Team A,Player 31,10,76-80TD,0.0
24/04/2018,Team A  v Team X,home,Team A,Player 19,97,76-80TD,590.8
01/05/2018,Team K v Team A,away,Team A,Player 23,8,76-80TD,0.0
01/05/2018,Team K v Team A,away,Team A,Player 18,70,76-80TD,666.5
01/05/2018,Team K v Team A,away,Team A,Player 13,30,76-80TD,0.0
01/05/2018,Team K v Team A,away,Team A,Player 8,94,76-80TD,601.6
01/05/2018,Team K v Team A,away,Team A,Player 14,94,76-80TD,577.7
01/05/2018,Team K v Team A,away,Team A,Player 10,94,76-80TD,591.2
01/05/2018,Team K v Team A,away,Team A,Player 28,85,76-80TD,627.9
01/05/2018,Team K v Team A,away,Team A,Player 7,85,76-80TD,573.0
01/05/2018,Team K v Team A,away,Team A,Player 15,85,76-80TD,624.3
01/05/2018,Team K v Team A,away,Team A,Player 27,63,76-80TD,545.1
01/05/2018,Team K v Team A,away,Team A,Player 16,8,76-80TD,0.0
01/05/2018,Team K v Team A,away,Team A,Player 3,94,76-80TD,494.8
01/05/2018,Team K v Team A,away,Team A,Player 19,94,76-80TD,479.8
01/05/2018,Team K v Team A,away,Team A,Player 30,8,76-80TD,0.0
01/05/2018,Team K v Team A,away,Team A,Player 29,23,76-80TD,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 23,11,76-80TD,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 18,65,76-80TD,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 5,21,76-80TD,529.4
08/05/2018,Team A  v Team H,home,Team A,Player 1,28,76-80TD,633.7
08/05/2018,Team A  v Team H,home,Team A,Player 8,11,76-80TD,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 14,82,76-80TD,467.0
08/05/2018,Team A  v Team H,home,Team A,Player 10,94,76-80TD,504.4
08/05/2018,Team A  v Team H,home,Team A,Player 28,82,76-80TD,653.6
08/05/2018,Team A  v Team H,home,Team A,Player 26,94,76-80TD,487.3
08/05/2018,Team A  v Team H,home,Team A,Player 7,72,76-80TD,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 15,28,76-80TD,684.6
08/05/2018,Team A  v Team H,home,Team A,Player 27,94,76-80TD,545.1
08/05/2018,Team A  v Team H,home,Team A,Player 3,94,76-80TD,442.3
08/05/2018,Team A  v Team H,home,Team A,Player 31,65,76-80TD,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 22,94,76-80TD,571.9
11/09/2017,Team A  v Team Q,home,Team A,Player 11,97,81-85TD,539.8
11/09/2017,Team A  v Team Q,home,Team A,Player 23,97,81-85TD,578.9
11/09/2017,Team A  v Team Q,home,Team A,Player 13,97,81-85TD,556.8
11/09/2017,Team A  v Team Q,home,Team A,Player 1,97,81-85TD,517.4
11/09/2017,Team A  v Team Q,home,Team A,Player 14,67,81-85TD,0.0
11/09/2017,Team A  v Team Q,home,Team A,Player 20,97,81-85TD,576.6
11/09/2017,Team A  v Team Q,home,Team A,Player 10,97,81-85TD,450.1
11/09/2017,Team A  v Team Q,home,Team A,Player 21,29,81-85TD,581.8
11/09/2017,Team A  v Team Q,home,Team A,Player 12,91,81-85TD,573.8
11/09/2017,Team A  v Team Q,home,Team A,Player 9,76,81-85TD,0.0
11/09/2017,Team A  v Team Q,home,Team A,Player 3,97,81-85TD,468.1
11/09/2017,Team A  v Team Q,home,Team A,Player 22,20,81-85TD,605.1
11/09/2017,Team A  v Team Q,home,Team A,Player 2,5,81-85TD,0.0
26/09/2017,Team A  v Team O,home,Team A,Player 11,97,81-85TD,547.5
26/09/2017,Team A  v Team O,home,Team A,Player 23,97,81-85TD,532.7
26/09/2017,Team A  v Team O,home,Team A,Player 13,97,81-85TD,611.4
26/09/2017,Team A  v Team O,home,Team A,Player 5,7,81-85TD,0.0
26/09/2017,Team A  v Team O,home,Team A,Player 1,89,81-85TD,551.1
26/09/2017,Team A  v Team O,home,Team A,Player 14,97,81-85TD,569.2
26/09/2017,Team A  v Team O,home,Team A,Player 20,63,81-85TD,0.0
26/09/2017,Team A  v Team O,home,Team A,Player 10,97,81-85TD,515.6
26/09/2017,Team A  v Team O,home,Team A,Player 4,97,81-85TD,597.0
26/09/2017,Team A  v Team O,home,Team A,Player 12,3,81-85TD,0.0
26/09/2017,Team A  v Team O,home,Team A,Player 6,93,81-85TD,634.9
26/09/2017,Team A  v Team O,home,Team A,Player 24,33,81-85TD,603.9
26/09/2017,Team A  v Team O,home,Team A,Player 3,97,81-85TD,463.3
16/10/2017,Team R v Team A,away,Team A,Player 11,95,81-85TD,510.4
16/10/2017,Team R v Team A,away,Team A,Player 17,70,81-85TD,0.0
16/10/2017,Team R v Team A,away,Team A,Player 23,95,81-85TD,542.9
16/10/2017,Team R v Team A,away,Team A,Player 13,95,81-85TD,625.7
16/10/2017,Team R v Team A,away,Team A,Player 1,85,81-85TD,536.9
16/10/2017,Team R v Team A,away,Team A,Player 14,95,81-85TD,549.3
16/10/2017,Team R v Team A,away,Team A,Player 20,95,81-85TD,577.0
16/10/2017,Team R v Team A,away,Team A,Player 10,23,81-85TD,511.8
16/10/2017,Team R v Team A,away,Team A,Player 4,5,81-85TD,0.0
16/10/2017,Team R v Team A,away,Team A,Player 21,8,81-85TD,0.0
16/10/2017,Team R v Team A,away,Team A,Player 12,88,81-85TD,609.4
16/10/2017,Team R v Team A,away,Team A,Player 9,95,81-85TD,551.1
16/10/2017,Team R v Team A,away,Team A,Player 3,95,81-85TD,492.7
24/10/2017,Team A  v Team E,home,Team A,Player 11,102,81-85TD,487.6
24/10/2017,Team A  v Team E,home,Team A,Player 17,102,81-85TD,379.7
24/10/2017,Team A  v Team E,home,Team A,Player 13,68,81-85TD,0.0
24/10/2017,Team A  v Team E,home,Team A,Player 1,15,81-85TD,445.2
24/10/2017,Team A  v Team E,home,Team A,Player 14,102,81-85TD,434.8
24/10/2017,Team A  v Team E,home,Team A,Player 20,102,81-85TD,468.9
24/10/2017,Team A  v Team E,home,Team A,Player 10,102,81-85TD,413.3
24/10/2017,Team A  v Team E,home,Team A,Player 4,50,81-85TD,0.0
24/10/2017,Team A  v Team E,home,Team A,Player 12,33,81-85TD,603.6
24/10/2017,Team A  v Team E,home,Team A,Player 6,102,81-85TD,494.4
24/10/2017,Team A  v Team E,home,Team A,Player 16,86,81-85TD,50.9
24/10/2017,Team A  v Team E,home,Team A,Player 3,102,81-85TD,465.7
24/10/2017,Team A  v Team E,home,Team A,Player 25,51,81-85TD,530.3
27/10/2017,Team J  v Team A,away,Team A,Player 17,96,81-85TD,611.2
27/10/2017,Team J  v Team A,away,Team A,Player 13,90,81-85TD,688.2
27/10/2017,Team J  v Team A,away,Team A,Player 1,96,81-85TD,642.5
27/10/2017,Team J  v Team A,away,Team A,Player 14,96,81-85TD,597.9
27/10/2017,Team J  v Team A,away,Team A,Player 20,20,81-85TD,615.8
27/10/2017,Team J  v Team A,away,Team A,Player 10,96,81-85TD,597.1
27/10/2017,Team J  v Team A,away,Team A,Player 4,5,81-85TD,0.0
27/10/2017,Team J  v Team A,away,Team A,Player 21,21,81-85TD,677.5
27/10/2017,Team J  v Team A,away,Team A,Player 12,74,81-85TD,0.0
27/10/2017,Team J  v Team A,away,Team A,Player 9,96,81-85TD,606.2
27/10/2017,Team J  v Team A,away,Team A,Player 6,96,81-85TD,556.2
27/10/2017,Team J  v Team A,away,Team A,Player 3,75,81-85TD,0.0
27/10/2017,Team J  v Team A,away,Team A,Player 25,96,81-85TD,682.8
04/11/2017,Team A  v Team U,home,Team A,Player 23,102,81-85TD,594.8
04/11/2017,Team A  v Team U,home,Team A,Player 13,66,81-85TD,0.0
04/11/2017,Team A  v Team U,home,Team A,Player 1,66,81-85TD,0.0
04/11/2017,Team A  v Team U,home,Team A,Player 14,102,81-85TD,615.2
04/11/2017,Team A  v Team U,home,Team A,Player 20,93,81-85TD,660.0
04/11/2017,Team A  v Team U,home,Team A,Player 10,102,81-85TD,583.0
04/11/2017,Team A  v Team U,home,Team A,Player 4,35,81-85TD,698.0
04/11/2017,Team A  v Team U,home,Team A,Player 7,35,81-85TD,609.6
04/11/2017,Team A  v Team U,home,Team A,Player 15,8,81-85TD,0.0
04/11/2017,Team A  v Team U,home,Team A,Player 9,102,81-85TD,599.9
04/11/2017,Team A  v Team U,home,Team A,Player 6,102,81-85TD,578.5
04/11/2017,Team A  v Team U,home,Team A,Player 3,102,81-85TD,481.8
04/11/2017,Team A  v Team U,home,Team A,Player 25,102,81-85TD,705.5
07/11/2017,Team A  v Team D,home,Team A,Player 11,27,81-85TD,609.1
07/11/2017,Team A  v Team D,home,Team A,Player 17,95,81-85TD,503.2
07/11/2017,Team A  v Team D,home,Team A,Player 13,95,81-85TD,622.9
07/11/2017,Team A  v Team D,home,Team A,Player 5,20,81-85TD,553.3
07/11/2017,Team A  v Team D,home,Team A,Player 14,95,81-85TD,633.3
07/11/2017,Team A  v Team D,home,Team A,Player 20,7,81-85TD,0.0
07/11/2017,Team A  v Team D,home,Team A,Player 10,95,81-85TD,536.1
07/11/2017,Team A  v Team D,home,Team A,Player 4,87,81-85TD,619.4
07/11/2017,Team A  v Team D,home,Team A,Player 7,74,81-85TD,0.0
07/11/2017,Team A  v Team D,home,Team A,Player 9,67,81-85TD,0.0
07/11/2017,Team A  v Team D,home,Team A,Player 6,95,81-85TD,673.2
07/11/2017,Team A  v Team D,home,Team A,Player 3,95,81-85TD,535.4
07/11/2017,Team A  v Team D,home,Team A,Player 25,95,81-85TD,642.6
21/11/2017,Team T v Team A,away,Team A,Player 17,96,81-85TD,379.0
21/11/2017,Team T v Team A,away,Team A,Player 23,96,81-85TD,383.3
21/11/2017,Team T v Team A,away,Team A,Player 5,49,81-85TD,449.0
21/11/2017,Team T v Team A,away,Team A,Player 1,46,81-85TD,0.0
21/11/2017,Team T v Team A,away,Team A,Player 14,96,81-85TD,486.4
21/11/2017,Team T v Team A,away,Team A,Player 20,96,81-85TD,541.7
21/11/2017,Team T v Team A,away,Team A,Player 10,96,81-85TD,462.7
21/11/2017,Team T v Team A,away,Team A,Player 7,46,81-85TD,0.0
21/11/2017,Team T v Team A,away,Team A,Player 12,49,81-85TD,532.2
21/11/2017,Team T v Team A,away,Team A,Player 9,96,81-85TD,445.8
21/11/2017,Team T v Team A,away,Team A,Player 6,96,81-85TD,489.7
21/11/2017,Team T v Team A,away,Team A,Player 25,96,81-85TD,396.4
25/11/2017,Team B v Team A,away,Team A,Player 11,82,81-85TD,75.5
25/11/2017,Team B v Team A,away,Team A,Player 17,11,81-85TD,318.4
25/11/2017,Team B v Team A,away,Team A,Player 5,27,81-85TD,444.5
25/11/2017,Team B v Team A,away,Team A,Player 1,88,81-85TD,558.8
25/11/2017,Team B v Team A,away,Team A,Player 20,94,81-85TD,474.5
25/11/2017,Team B v Team A,away,Team A,Player 10,94,81-85TD,451.5
25/11/2017,Team B v Team A,away,Team A,Player 4,94,81-85TD,494.9
25/11/2017,Team B v Team A,away,Team A,Player 7,66,81-85TD,0.0
25/11/2017,Team B v Team A,away,Team A,Player 12,94,81-85TD,522.9
25/11/2017,Team B v Team A,away,Team A,Player 9,94,81-85TD,464.9
25/11/2017,Team B v Team A,away,Team A,Player 6,94,81-85TD,556.9
25/11/2017,Team B v Team A,away,Team A,Player 16,5,81-85TD,0.0
25/11/2017,Team B v Team A,away,Team A,Player 3,94,81-85TD,355.2
28/11/2017,Team A  v Team V,home,Team A,Player 11,96,81-85TD,473.1
28/11/2017,Team A  v Team V,home,Team A,Player 23,22,81-85TD,556.8
28/11/2017,Team A  v Team V,home,Team A,Player 5,73,81-85TD,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 1,65,81-85TD,569.4
28/11/2017,Team A  v Team V,home,Team A,Player 20,96,81-85TD,522.7
28/11/2017,Team A  v Team V,home,Team A,Player 10,90,81-85TD,509.0
28/11/2017,Team A  v Team V,home,Team A,Player 4,90,81-85TD,547.9
28/11/2017,Team A  v Team V,home,Team A,Player 7,30,81-85TD,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 12,96,81-85TD,530.6
28/11/2017,Team A  v Team V,home,Team A,Player 9,73,81-85TD,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 6,96,81-85TD,589.0
28/11/2017,Team A  v Team V,home,Team A,Player 16,22,81-85TD,590.8
28/11/2017,Team A  v Team V,home,Team A,Player 3,96,81-85TD,483.4
28/11/2017,Team A  v Team V,home,Team A,Player 19,5,81-85TD,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 2,5,81-85TD,0.0
15/12/2017,Team A  v Team K,home,Team A,Player 11,86,81-85TD,551.7
15/12/2017,Team A  v Team K,home,Team A,Player 17,96,81-85TD,432.8
15/12/2017,Team A  v Team K,home,Team A,Player 13,96,81-85TD,561.9
15/12/2017,Team A  v Team K,home,Team A,Player 5,96,81-85TD,436.9
15/12/2017,Team A  v Team K,home,Team A,Player 14,96,81-85TD,502.3
15/12/2017,Team A  v Team K,home,Team A,Player 20,66,81-85TD,0.0
15/12/2017,Team A  v Team K,home,Team A,Player 4,73,81-85TD,0.0
15/12/2017,Team A  v Team K,home,Team A,Player 7,9,81-85TD,0.0
15/12/2017,Team A  v Team K,home,Team A,Player 9,96,81-85TD,479.6
15/12/2017,Team A  v Team K,home,Team A,Player 6,96,81-85TD,519.8
15/12/2017,Team A  v Team K,home,Team A,Player 16,22,81-85TD,610.8
15/12/2017,Team A  v Team K,home,Team A,Player 3,96,81-85TD,426.4
15/12/2017,Team A  v Team K,home,Team A,Player 25,29,81-85TD,554.5
19/12/2017,Team F v Team A,away,Team A,Player 11,79,81-85TD,0.0
19/12/2017,Team F v Team A,away,Team A,Player 17,29,81-85TD,0.0
19/12/2017,Team F v Team A,away,Team A,Player 23,79,81-85TD,0.0
19/12/2017,Team F v Team A,away,Team A,Player 13,96,81-85TD,594.8
19/12/2017,Team F v Team A,away,Team A,Player 8,16,81-85TD,645.6
19/12/2017,Team F v Team A,away,Team A,Player 14,96,81-85TD,543.3
19/12/2017,Team F v Team A,away,Team A,Player 4,96,81-85TD,575.3
19/12/2017,Team F v Team A,away,Team A,Player 7,96,81-85TD,428.3
19/12/2017,Team F v Team A,away,Team A,Player 6,96,81-85TD,585.6
19/12/2017,Team F v Team A,away,Team A,Player 16,26,81-85TD,582.9
19/12/2017,Team F v Team A,away,Team A,Player 3,96,81-85TD,523.1
19/12/2017,Team F v Team A,away,Team A,Player 25,69,81-85TD,0.0
19/12/2017,Team F v Team A,away,Team A,Player 19,66,81-85TD,559.9
19/12/2017,Team F v Team A,away,Team A,Player 22,16,81-85TD,671.8
26/12/2017,Team A  v Team W,home,Team A,Player 11,70,81-85TD,0.0
26/12/2017,Team A  v Team W,home,Team A,Player 23,97,81-85TD,557.4
26/12/2017,Team A  v Team W,home,Team A,Player 13,75,81-85TD,0.0
26/12/2017,Team A  v Team W,home,Team A,Player 5,97,81-85TD,524.9
26/12/2017,Team A  v Team W,home,Team A,Player 8,27,81-85TD,609.7
26/12/2017,Team A  v Team W,home,Team A,Player 14,97,81-85TD,580.1
26/12/2017,Team A  v Team W,home,Team A,Player 20,11,81-85TD,8.1
26/12/2017,Team A  v Team W,home,Team A,Player 7,75,81-85TD,0.0
26/12/2017,Team A  v Team W,home,Team A,Player 15,22,81-85TD,613.0
26/12/2017,Team A  v Team W,home,Team A,Player 9,86,81-85TD,444.9
26/12/2017,Team A  v Team W,home,Team A,Player 6,97,81-85TD,566.1
26/12/2017,Team A  v Team W,home,Team A,Player 16,22,81-85TD,541.2
26/12/2017,Team A  v Team W,home,Team A,Player 25,86,81-85TD,482.6
26/12/2017,Team A  v Team W,home,Team A,Player 19,97,81-85TD,493.6
26/12/2017,Team A  v Team W,home,Team A,Player 22,11,81-85TD,32.9
01/01/2018,Team H v Team A,away,Team A,Player 11,47,81-85TD,0.0
01/01/2018,Team H v Team A,away,Team A,Player 23,95,81-85TD,426.4
01/01/2018,Team H v Team A,away,Team A,Player 13,91,81-85TD,485.4
01/01/2018,Team H v Team A,away,Team A,Player 5,95,81-85TD,347.2
01/01/2018,Team H v Team A,away,Team A,Player 8,47,81-85TD,567.4
01/01/2018,Team H v Team A,away,Team A,Player 14,95,81-85TD,483.4
01/01/2018,Team H v Team A,away,Team A,Player 20,61,81-85TD,0.0
01/01/2018,Team H v Team A,away,Team A,Player 4,33,81-85TD,502.1
01/01/2018,Team H v Team A,away,Team A,Player 7,95,81-85TD,382.8
01/01/2018,Team H v Team A,away,Team A,Player 15,3,81-85TD,0.0
01/01/2018,Team H v Team A,away,Team A,Player 9,95,81-85TD,521.3
01/01/2018,Team H v Team A,away,Team A,Player 6,95,81-85TD,533.9
01/01/2018,Team H v Team A,away,Team A,Player 19,95,81-85TD,516.2
