Match Date,Match,Home/Away,Team,Player Name,Minutes Played,Ball In Play Time,Time In Possession,Time Opponent In Possession,Time In Uncontrolled Possession,Time In Established Possession,Total Distance,Total Low Intensity Distance,Total High Intensity Distance,Stand Distance,Walk Distance,Jog Distance,Run Distance,High Speed Run Distance,High Speed Distance - Player Average,Sprint Distance,Ball In Play Total Distance,In Possession Total Distance,Opponent In Possession Total Distance,Uncontrolled Possession Total Distance,Ball Out Of Play Total Distance,Total Distance (m/min),Total Distance In Possession (m/min),Total Distance Opponent In Possession (m/min),Total Distance Uncontrolled Possession (m/min),Ball In Play HI Distance,In Possession HI Distance,Opponent In Possession HI Distance,Uncontrolled Possession HI Distance,Ball Out Of Play HI Distance,HI Distance (m/min),HI Distance In Possession (m/min),HI Distance Opponent In Possession (m/min),HI Distance Uncontrolled Possession (m/min),Ball In Play Sprint Distance,In Possession Sprint Distance,Opponent In Possession Sprint Distance,Uncontrolled Possession Sprint Distance,Ball Out Of Play Sprint Distance,Sprint Distance (m/min),Sprint Distance In Possession (m/min),Sprint Distance Opponent In Possession (m/min),Sprint Distance Uncontrolled Possession (m/min),HI Events,Sprint Events,HS Run Events,Maximum Speed (km/h),Deceleration Very High Events,Deceleration High Events,Deceleration Medium Events,Deceleration Low Events,Acceleration Low Events,Acceleration Medium Events,Acceleration High Events,Acceleration Very High Events,1-5TD,6-10TD,11-15TD,16-20TD,21-25TD,26-30TD,31-35TD,36-40TD,41-45TD,45+TD,46-50TD,51-55TD,56-60TD,61-65TD,66-70TD,71-75TD,76-80TD,81-85TD,86-90TD,90+TD,1-5HID,6-10HID,11-15HID,16-20HID,21-25HID,26-30HID,31-35HID,36-40HID,41-45HID,45+HID,46-50HID,51-55HID,56-60HID,61-65HID,66-70HID,71-75HID,76-80HID,81-85HID,86-90HID,90+HID,1-5NHID,6-10NHID,11-5NHID,16-20NHID,21-25NHID,26-30NHID,31-35NHID,36-40NHID,41-45NHID,45+NHID,46-50NHID,51-55NHID,56-60NHID,61-65NHID,66-70NHID,71-75NHID,76-80NHID,81-85NHID,86-90NHID,90+NHID,11-15NHID
01/02/2018,Team A  v Team T,home,Team A,Player 11,83,47.1,20.3,24.7,2.1,8.0,9486.1,8750.2,735.9,45.0,2855.6,4308.9,1540.7,608.4,550.3884615000001,127.5,7020.7,2783.1,3907.7,329.9,2465.4,114.3,137.1,158.2,157.1,717.4,294.7,402.8,19.9,18.5,8.9,14.5,16.3,9.5,127.5,70.1,57.4,0.0,0.0,1.5,3.5,2.3,,40,7,40,34.9,2,22,86,285,309,82,20,4,671.7,673.3,620.1,631.5,560.9,480.7,507.8,462.5,576.9,137.4,689.5,514.3,593.2,597.1,590.2,407.4,657.6,114.1,0.0,0.0,49.3,90.1,46.4,58.0,27.0,20.6,62.7,13.6,47.3,0.0,72.4,37.6,27.1,33.2,19.8,20.2,110.4,0.0,0.0,0.0,622.4000000000001,583.1999999999999,573.7,573.5,533.9,460.09999999999997,445.1,448.9,529.6,137.4,617.1,476.69999999999993,566.1,563.9,570.4000000000001,387.2,547.2,114.1,0.0,0.0,573.7
01/02/2018,Team A  v Team T,home,Team A,Player 17,97,53.9,23.6,27.6,2.7,8.9,10489.7,9641.1,848.6,52.5,3701.3,4019.4,1868.0,583.1,488.42352939999995,265.4,7759.2,3135.6,4249.9,373.7,2730.5,108.1,132.9,154.0,138.4,796.4,188.0,563.3,45.1,52.2,8.7,8.0,20.4,16.7,254.5,33.2,203.9,17.4,11.0,2.7,1.4,7.4,6.4,43,12,36,32.1,3,25,98,265,350,104,12,2,635.0,624.2,600.8,645.0,461.7,514.9,577.2,516.8,503.1,88.8,562.7,501.9,495.5,658.9,605.7,412.7,519.7,412.2,498.2,654.6,76.8,46.3,19.8,59.9,18.6,39.8,115.1,76.9,46.7,0.0,43.8,23.0,15.2,55.0,52.2,7.3,4.4,29.5,48.9,69.4,558.2,577.9000000000001,581.0,585.1,443.09999999999997,475.09999999999997,462.1,439.9,456.40000000000003,88.8,518.9000000000001,478.9,480.3,603.9,553.5,405.4,515.3000000000001,382.7,449.3,585.2,581.0
01/02/2018,Team A  v Team T,home,Team A,Player 23,13,6.5,3.1,2.7,0.6,0.9,1457.5,1250.7,206.8,9.5,403.6,522.4,315.2,136.9,295.7384615,69.9,1073.9,435.8,531.4,106.8,383.5,112.1,140.6,196.8,178.0,206.8,34.1,166.1,6.5,0.0,15.9,11.0,61.5,10.8,69.9,1.5,68.4,0.0,0.0,5.4,0.5,25.3,,9,4,9,31.0,0,3,12,28,34,9,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.1,583.2,605.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.3,68.4,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.8,514.8000000000001,530.2,0.0
01/02/2018,Team A  v Team T,home,Team A,Player 18,12,6.2,3.0,2.5,0.6,0.9,1364.9,1215.5,149.4,6.4,383.8,623.8,201.5,92.8,442.5909091,56.5,1045.4,484.5,456.8,104.2,319.5,113.7,161.5,182.7,173.7,149.4,45.7,97.5,6.2,0.0,12.5,15.2,39.0,10.3,56.5,0.0,56.5,0.0,0.0,4.7,,22.6,,5,1,4,31.6,0,2,7,23,36,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.1,579.1,603.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,36.4,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.1,542.7,551.7,0.0
01/02/2018,Team A  v Team T,home,Team A,Player 13,97,53.9,23.6,27.6,2.7,8.9,11722.9,10717.9,1005.0,34.9,3410.2,4824.0,2448.8,889.6,752.5529412000001,115.4,8630.0,3490.5,4737.2,402.3,3092.9,120.9,147.9,171.6,149.0,948.2,327.5,597.2,23.5,56.8,10.4,13.9,21.6,8.7,103.2,66.3,36.8,0.0,12.2,1.2,2.8,1.3,,60,5,61,30.1,5,14,85,273,306,90,7,0,678.8,640.9,661.8,709.2,546.9,648.4,637.3,648.3,581.7,118.5,682.8,537.9,539.6,730.0,616.5,376.7,651.8,525.3,581.0,609.7,29.3,49.1,28.7,63.6,31.8,70.3,126.8,65.5,39.0,19.5,51.9,49.6,27.1,55.5,76.6,17.8,70.9,35.6,70.2,26.2,649.5,591.8,633.0999999999999,645.6,515.1,578.1,510.49999999999994,582.8,542.7,99.0,630.9,488.29999999999995,512.5,674.5,539.9,358.9,580.9,489.69999999999993,510.8,583.5,633.0999999999999
01/02/2018,Team A  v Team T,home,Team A,Player 5,97,53.9,23.6,27.6,2.7,8.9,8956.7,8496.1,460.5,41.2,4536.7,2756.0,1162.3,440.9,395.755,19.6,6278.7,2903.9,3118.8,256.1,2677.9,92.3,123.0,113.0,94.9,435.2,197.5,237.2,0.5,25.4,4.7,8.4,8.6,0.2,14.8,1.5,13.2,0.0,4.9,0.2,0.1,0.5,,29,1,29,27.7,0,15,62,187,199,80,13,1,542.2,445.6,493.7,488.3,456.3,470.4,462.9,476.7,388.1,84.8,542.7,441.2,475.5,584.0,428.7,358.8,542.5,354.8,406.9,512.4,52.1,28.9,17.1,24.8,11.1,37.8,43.3,43.8,2.7,0.0,20.5,5.3,26.1,39.2,26.7,5.2,12.2,34.8,16.1,12.9,490.1,416.70000000000005,476.59999999999997,463.5,445.2,432.59999999999997,419.59999999999997,432.9,385.40000000000003,84.8,522.2,435.9,449.4,544.8,402.0,353.6,530.3,320.0,390.79999999999995,499.5,476.59999999999997
01/02/2018,Team A  v Team T,home,Team A,Player 1,67,39.5,16.7,21.2,1.6,7.5,8148.3,7477.7,670.6,19.0,2494.5,3480.2,1483.9,550.7,641.3461538,119.9,5970.4,2525.8,3198.9,245.7,2177.9,121.6,151.2,150.9,153.6,668.3,359.5,295.9,12.9,2.3,10.0,21.5,14.0,8.1,119.9,80.7,38.9,0.3,0.0,1.8,4.8,1.8,0.2,41,5,35,31.9,2,14,67,195,237,56,15,1,698.4,627.5,669.3,623.2,512.8,605.7,587.0,643.4,579.5,113.2,622.7,478.6,599.0,720.6,67.3,0.0,0.0,0.0,0.0,0.0,41.1,61.3,21.4,13.7,67.4,39.1,59.0,103.8,53.8,6.6,33.6,30.9,63.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,657.3,566.2,647.9,609.5,445.4,566.6,528.0,539.6,525.7,106.60000000000001,589.1,447.70000000000005,536.0,644.6,67.3,0.0,0.0,0.0,0.0,0.0,647.9
01/02/2018,Team A  v Team T,home,Team A,Player 14,29,14.1,6.8,6.3,1.1,1.3,3156.5,2794.7,361.8,13.1,1173.1,1091.4,517.1,244.2,564.0119047999999,117.5,2257.2,1133.7,957.7,165.7,899.3,108.8,166.7,152.0,150.6,357.0,256.2,100.8,0.0,4.8,12.5,37.7,16.0,,117.5,108.6,9.0,0.0,0.0,4.1,16.0,1.4,,15,6,16,31.8,1,3,10,56,66,10,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.1,408.5,674.5,474.4,585.9,512.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.2,2.7,84.6,63.8,62.8,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.90000000000003,405.8,589.9,410.59999999999997,523.1,490.3,0.0
01/02/2018,Team A  v Team T,home,Team A,Player 20,84,47.4,20.4,24.9,2.1,8.0,10103.6,9360.4,743.2,26.4,3162.5,4248.0,1923.5,572.2,532.0769231,171.0,7572.6,2907.5,4312.4,352.6,2531.0,120.3,142.5,173.2,167.9,711.0,124.9,551.3,34.8,32.3,8.8,6.1,22.1,16.6,162.2,13.0,145.0,4.2,8.8,2.0,0.6,5.8,2.0,39,11,31,29.4,1,11,68,250,256,75,13,1,697.5,665.0,736.7,715.1,517.1,528.3,626.3,574.9,668.9,117.1,671.8,490.6,583.8,709.4,602.0,401.1,582.7,215.2,0.0,0.0,30.5,12.8,16.1,57.2,52.9,24.5,76.8,13.8,107.7,0.0,52.9,48.7,43.9,92.6,42.4,14.3,55.9,0.0,0.0,0.0,667.0,652.2,720.6,657.9,464.20000000000005,503.79999999999995,549.5,561.1,561.1999999999999,117.1,618.9,441.90000000000003,539.9,616.8,559.6,386.8,526.8000000000001,215.2,0.0,0.0,720.6
01/02/2018,Team A  v Team T,home,Team A,Player 7,29,14.1,6.8,6.3,1.1,1.3,2780.9,2548.1,232.8,15.9,1158.8,1023.4,350.0,161.0,321.215625,71.8,1934.5,1046.3,765.8,122.5,846.3,95.9,153.9,121.6,111.4,231.1,160.1,71.0,0.0,1.7,8.0,23.5,11.3,,71.8,40.1,31.7,0.0,0.0,2.5,5.9,5.0,,12,3,8,29.8,0,7,21,49,60,23,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.4,410.0,657.3,397.0,444.0,485.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,17.2,115.9,24.7,9.5,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.2,392.8,541.4,372.3,434.5,465.90000000000003,0.0
01/02/2018,Team A  v Team T,home,Team A,Player 15,67,39.5,16.7,21.2,1.6,7.5,8993.5,8018.9,974.6,14.0,2630.2,3329.5,2045.3,854.0,589.753125,120.6,6767.3,2756.3,3730.9,280.2,2226.2,134.2,165.0,176.0,175.1,958.7,435.3,493.1,30.3,15.9,14.5,26.1,23.3,18.9,120.6,50.4,70.3,0.0,0.0,1.8,3.0,3.3,,59,3,57,30.8,1,16,84,228,237,112,9,0,712.0,637.1,716.7,756.5,557.6,684.4,709.0,691.4,686.2,139.2,708.3,560.3,624.9,714.7,95.0,0.0,0.0,0.0,0.0,0.0,33.5,27.3,71.0,77.7,51.5,67.1,132.6,145.9,110.6,20.7,45.4,18.7,74.1,98.5,0.0,0.0,0.0,0.0,0.0,0.0,678.5,609.8000000000001,645.7,678.8,506.1,617.3,576.4,545.5,575.6,118.49999999999999,662.9,541.5999999999999,550.8,616.2,95.0,0.0,0.0,0.0,0.0,0.0,645.7
01/02/2018,Team A  v Team T,home,Team A,Player 6,97,53.9,23.6,27.6,2.7,8.9,11137.5,10032.1,1105.4,38.8,3964.7,4386.1,1642.5,766.7,785.3575,338.7,8029.5,3697.8,3910.7,421.0,3108.0,114.8,156.7,141.7,155.9,1089.3,681.8,345.7,61.8,16.1,11.4,28.9,12.5,22.9,334.7,245.6,82.1,6.9,4.0,3.5,10.4,3.0,2.6,54,17,47,35.6,2,15,70,233,247,71,23,2,595.9,601.2,638.5,664.6,546.4,540.5,577.1,587.7,553.9,121.9,669.0,490.8,572.8,715.7,608.2,397.3,674.9,493.1,502.9,585.1,56.9,36.0,16.3,123.0,64.5,43.5,90.3,84.0,5.2,0.0,93.9,41.4,62.1,91.8,70.2,8.7,97.4,40.6,78.7,1.0,539.0,565.2,622.2,541.6,481.9,497.0,486.8,503.70000000000005,548.6999999999999,121.9,575.1,449.40000000000003,510.69999999999993,623.9000000000001,538.0,388.6,577.5,452.5,424.2,584.1,622.2
01/02/2018,Team A  v Team T,home,Team A,Player 19,97,53.9,23.6,27.6,2.7,8.9,11274.6,10501.6,773.0,48.1,3545.7,4950.4,1957.4,571.4,464.775,201.7,8312.6,3407.4,4464.5,440.7,2962.0,116.2,144.4,161.8,163.2,742.6,70.7,613.3,58.7,30.4,8.0,3.0,22.2,21.7,201.7,17.1,170.9,13.6,0.0,2.1,0.7,6.2,5.0,39,9,37,33.0,5,23,104,277,327,105,14,3,620.5,628.2,635.8,632.0,518.9,558.2,549.1,537.3,536.6,104.3,668.3,620.8,571.1,693.6,571.8,485.5,601.5,481.2,601.2,658.7,37.6,9.4,12.1,45.7,37.5,13.3,82.7,49.1,45.3,0.0,67.0,41.3,15.6,41.5,35.9,24.0,24.2,38.0,95.5,57.2,582.9,618.8000000000001,623.6999999999999,586.3,481.4,544.9000000000001,466.40000000000003,488.19999999999993,491.3,104.3,601.3,579.5,555.5,652.1,535.9,461.5,577.3,443.2,505.70000000000005,601.5,623.6999999999999
01/02/2018,Team A  v Team T,home,Team A,Player 22,97,53.9,23.6,27.6,2.7,8.9,11604.2,10738.9,865.3,29.5,3625.4,4966.4,2117.7,794.5,394.375,70.9,8498.4,3558.2,4530.9,409.3,3105.8,119.6,150.8,164.2,151.6,820.8,352.0,447.1,21.7,44.5,8.9,14.9,16.2,8.0,70.9,22.6,44.1,4.2,0.0,0.7,1.0,1.6,1.6,51,3,50,31.9,1,23,79,286,296,96,9,2,687.1,658.6,685.5,677.2,568.8,541.1,609.3,588.6,613.4,143.1,608.7,524.7,516.4,742.1,617.5,409.3,659.7,453.9,547.0,752.2,73.8,70.1,59.8,52.4,32.4,23.8,123.4,47.8,62.4,9.2,38.7,35.9,8.4,55.6,25.3,24.2,37.4,5.0,25.9,54.0,613.3000000000001,588.5,625.7,624.8000000000001,536.4,517.3000000000001,485.9,540.8000000000001,551.0,133.9,570.0,488.80000000000007,508.0,686.5,592.2,385.1,622.3000000000001,448.9,521.1,698.2,625.7
06/02/2018,Team D v Team A,away,Team A,Player 11,85,49.0,25.4,21.2,2.3,8.1,10173.1,9210.7,962.4,37.3,3010.3,4236.9,1926.3,736.0,550.3884615000001,226.4,7680.1,3697.1,3654.1,328.8,2493.1,119.7,145.6,172.4,143.0,962.4,359.2,593.9,9.2,0.0,11.3,14.1,28.0,4.0,226.4,73.5,152.8,0.0,0.0,2.7,2.9,7.2,,46,13,43,31.3,3,18,68,260,294,90,14,0,723.0,597.1,569.1,588.2,631.6,540.3,683.8,622.7,603.9,155.4,627.1,631.6,637.5,318.6,538.6,496.0,672.6,536.1,0.0,0.0,110.1,0.0,30.4,61.5,52.5,77.6,59.6,58.8,36.4,34.6,40.5,33.3,86.3,0.0,92.7,23.0,89.9,75.2,0.0,0.0,612.9,597.1,538.7,526.7,579.1,462.69999999999993,624.1999999999999,563.9000000000001,567.5,120.80000000000001,586.6,598.3000000000001,551.2,318.6,445.90000000000003,473.0,582.7,460.90000000000003,0.0,0.0,538.7
06/02/2018,Team D v Team A,away,Team A,Player 17,96,54.1,28.4,22.9,2.8,8.9,10498.9,9494.4,1004.5,62.8,3605.2,3898.9,1927.5,747.8,488.42352939999995,256.7,7836.0,3613.0,3892.9,330.1,2662.9,109.4,127.2,170.0,117.9,914.3,75.1,839.1,0.0,90.2,10.5,2.6,36.6,,237.8,0.0,237.8,0.0,18.9,2.7,,10.4,,50,10,46,31.1,3,21,65,283,303,82,16,1,672.0,623.2,531.9,592.4,503.9,502.2,615.3,590.2,501.3,125.3,609.5,637.4,604.7,304.1,456.8,473.8,578.8,484.1,441.9,650.2,112.2,15.2,19.4,82.7,68.0,29.0,37.4,122.5,14.2,23.3,52.7,82.9,54.8,3.9,31.3,28.9,84.7,62.2,13.3,66.0,559.8,608.0,512.5,509.7,435.9,473.2,577.9,467.70000000000005,487.1,102.0,556.8,554.5,549.9000000000001,300.20000000000005,425.5,444.90000000000003,494.09999999999997,421.90000000000003,428.59999999999997,584.2,512.5
06/02/2018,Team D v Team A,away,Team A,Player 13,96,54.1,28.4,22.9,2.8,8.9,11873.2,10471.3,1401.9,37.4,3376.4,4699.9,2357.6,1099.4,752.5529412000001,302.5,8953.2,4382.3,4126.5,444.4,2920.0,123.7,154.3,180.2,158.7,1366.6,507.6,803.9,55.0,35.4,14.6,17.9,35.1,19.6,302.5,77.7,224.8,0.0,0.0,3.2,2.7,9.8,,75,15,68,29.8,3,19,77,303,327,75,13,0,736.4,684.0,619.5,614.8,608.4,609.2,715.1,687.1,597.9,136.9,573.1,674.3,665.3,293.6,581.3,497.8,707.9,613.9,598.4,658.4,94.7,45.3,60.0,73.4,47.5,78.7,126.6,92.6,66.3,45.1,9.9,85.6,109.2,42.3,76.6,20.7,85.9,110.7,42.5,88.4,641.6999999999999,638.7,559.5,541.4,560.9,530.5,588.5,594.5,531.6,91.80000000000001,563.2,588.6999999999999,556.0999999999999,251.3,504.69999999999993,477.1,622.0,503.2,555.9,570.0,559.5
06/02/2018,Team D v Team A,away,Team A,Player 5,96,54.1,28.4,22.9,2.8,8.9,8853.2,8402.1,451.0,39.6,4575.7,2598.9,1187.9,394.8,395.755,56.2,6405.1,3542.7,2514.4,348.1,2448.0,92.2,124.7,109.8,124.3,444.2,243.1,171.7,29.5,6.8,4.7,8.6,7.5,10.5,54.5,37.8,15.4,1.2,1.8,0.6,1.3,0.7,0.4,28,2,29,29.5,3,7,67,194,204,64,17,0,520.9,498.3,466.4,421.0,503.0,482.6,491.4,486.1,463.9,98.8,480.8,467.3,469.7,293.6,442.1,406.5,548.8,451.7,362.3,498.1,5.7,28.1,32.5,7.6,58.2,23.4,51.3,26.7,9.6,0.0,11.2,34.4,19.7,0.0,6.2,18.9,33.9,40.9,30.9,11.9,515.1999999999999,470.2,433.9,413.4,444.8,459.20000000000005,440.09999999999997,459.40000000000003,454.29999999999995,98.8,469.6,432.90000000000003,450.0,293.6,435.90000000000003,387.6,514.9,410.8,331.40000000000003,486.20000000000005,433.9
06/02/2018,Team D v Team A,away,Team A,Player 1,28,15.4,8.4,6.2,0.8,1.8,3271.1,2999.1,272.0,10.7,1082.5,1306.7,599.2,198.9,641.3461538,73.1,2377.8,1323.1,927.4,127.3,893.3,116.8,157.5,149.6,159.1,270.6,205.2,57.1,8.3,1.4,9.7,24.4,9.2,10.4,73.1,49.7,23.4,0.0,0.0,2.6,5.9,3.8,,12,3,10,31.2,1,5,24,76,82,28,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.1,525.7,672.5,566.3,511.9,638.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3,43.8,31.1,55.4,29.1,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.8,481.90000000000003,641.4,510.9,482.79999999999995,602.2,0.0
06/02/2018,Team D v Team A,away,Team A,Player 8,96,54.1,28.4,22.9,2.8,8.9,11326.3,9910.9,1415.4,46.9,3616.6,4106.8,2140.6,1154.3,609.5111111,261.1,8523.1,4111.2,4038.9,372.9,2803.2,118.0,144.8,176.4,133.2,1394.8,501.6,871.9,21.3,20.6,14.7,17.7,38.1,7.6,261.1,65.5,191.9,3.8,0.0,2.7,2.3,8.4,1.4,80,12,71,32.8,0,19,75,226,259,72,12,1,759.4,611.5,579.6,540.1,644.8,568.1,596.2,584.6,607.4,174.8,610.9,607.0,634.2,378.0,583.7,567.6,663.0,518.3,426.2,670.8,86.7,108.3,30.2,112.1,59.6,65.9,22.8,102.6,95.4,50.3,55.9,119.5,94.8,44.2,29.1,82.1,108.4,41.5,18.5,87.4,672.6999999999999,503.2,549.4,428.0,585.1999999999999,502.20000000000005,573.4000000000001,482.0,512.0,124.50000000000001,555.0,487.5,539.4000000000001,333.8,554.6,485.5,554.6,476.79999999999995,407.7,583.4,549.4
06/02/2018,Team D v Team A,away,Team A,Player 14,96,54.1,28.4,22.9,2.8,8.9,11130.9,10252.1,878.8,38.1,3926.4,4500.1,1787.6,662.0,564.0119047999999,216.8,8152.7,4447.8,3300.1,404.8,2978.2,115.9,156.6,144.1,144.6,863.0,555.1,279.7,28.3,15.7,9.2,19.5,12.2,10.1,214.1,134.7,79.4,0.0,2.7,2.3,4.7,3.5,,49,11,44,33.7,2,17,79,247,290,78,11,0,662.0,526.3,570.6,591.5,627.4,532.0,645.2,586.1,599.4,128.0,566.8,565.8,628.6,348.7,596.1,511.6,694.0,567.7,519.8,663.4,27.9,38.1,57.3,5.5,89.9,22.0,58.1,41.5,89.1,0.0,13.8,41.7,85.1,25.4,89.2,54.6,12.1,27.6,23.3,76.6,634.1,488.19999999999993,513.3000000000001,586.0,537.5,510.0,587.1,544.6,510.29999999999995,128.0,553.0,524.0999999999999,543.5,323.3,506.90000000000003,457.0,681.9,540.1,496.49999999999994,586.8,513.3000000000001
06/02/2018,Team D v Team A,away,Team A,Player 20,73,40.5,20.9,17.6,2.1,7.0,9051.5,8134.8,916.7,22.7,2952.9,3269.6,1889.6,631.8,532.0769231,284.9,6759.0,3010.0,3407.6,341.4,2292.5,124.0,144.0,193.6,162.6,902.6,163.5,701.8,37.2,14.1,12.6,7.8,39.9,17.7,284.9,52.0,232.9,0.0,0.0,3.9,2.5,13.2,,40,9,36,33.2,1,14,67,204,206,74,9,0,754.3,622.3,554.3,631.2,662.4,576.2,655.6,677.2,569.7,154.9,667.9,674.8,666.9,370.3,590.9,222.6,0.0,0.0,0.0,0.0,82.7,45.1,56.5,79.0,89.3,32.7,52.6,46.9,8.5,54.5,61.2,106.8,101.0,36.2,60.4,3.5,0.0,0.0,0.0,0.0,671.5999999999999,577.1999999999999,497.79999999999995,552.2,573.1,543.5,603.0,630.3000000000001,561.2,100.4,606.6999999999999,568.0,565.9,334.1,530.5,219.1,0.0,0.0,0.0,0.0,497.79999999999995
06/02/2018,Team D v Team A,away,Team A,Player 7,67,38.1,19.8,16.4,2.0,7.0,7349.8,6712.1,637.7,29.8,2654.3,2832.7,1195.3,458.8,321.215625,178.9,5402.7,2865.4,2247.0,290.3,1947.1,109.7,144.7,137.0,145.2,624.4,401.0,180.6,42.8,13.4,9.5,20.3,11.0,21.4,177.5,135.9,25.6,16.0,1.5,2.7,6.9,1.6,8.0,37,9,26,34.0,3,19,44,215,195,76,17,3,624.7,546.9,566.3,482.1,604.3,487.3,616.6,617.5,549.5,118.7,574.4,552.3,584.5,356.7,68.0,0.0,0.0,0.0,0.0,0.0,31.1,37.6,56.8,31.9,54.8,29.7,40.2,56.0,64.8,1.4,79.0,29.9,90.7,33.8,0.0,0.0,0.0,0.0,0.0,0.0,593.6,509.29999999999995,509.49999999999994,450.20000000000005,549.5,457.6,576.4,561.5,484.7,117.3,495.4,522.4,493.8,322.9,68.0,0.0,0.0,0.0,0.0,0.0,509.49999999999994
06/02/2018,Team D v Team A,away,Team A,Player 15,22,13.1,7.4,5.0,0.7,1.8,2878.1,2591.2,286.9,6.8,771.2,1154.0,659.3,256.3,589.753125,30.5,2261.0,1226.0,897.5,137.5,617.1,130.8,165.7,179.5,196.4,282.2,94.1,185.5,2.7,4.7,13.0,12.7,37.1,3.9,30.5,7.0,23.5,0.0,0.0,1.4,0.9,4.7,,16,2,15,28.2,0,3,22,66,74,22,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.2,737.9,593.3,550.4,689.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,85.3,63.1,46.2,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.59999999999997,652.6,530.1999999999999,504.2,611.5,0.0
06/02/2018,Team D v Team A,away,Team A,Player 6,96,54.1,28.4,22.9,2.8,8.9,10973.6,9787.8,1185.8,38.5,3870.8,4226.0,1652.4,771.4,785.3575,414.3,8031.2,4168.0,3422.0,441.3,2942.4,114.3,146.8,149.4,157.6,1184.6,697.5,408.8,78.3,1.1,12.4,24.6,17.9,28.0,414.3,287.9,119.3,7.2,0.0,4.3,10.1,5.2,2.6,61,21,46,34.5,6,22,73,244,277,71,20,3,667.5,571.1,619.3,558.1,565.7,548.0,696.1,581.9,567.8,99.0,550.6,656.1,619.1,302.6,572.6,444.0,697.9,546.9,509.1,600.1,67.7,24.8,76.9,41.3,49.1,79.7,108.0,86.3,70.6,0.0,25.4,87.7,96.6,38.7,134.5,8.8,74.7,91.6,16.0,7.5,599.8,546.3000000000001,542.4,516.8000000000001,516.6,468.3,588.1,495.59999999999997,497.19999999999993,99.0,525.2,568.4,522.5,263.90000000000003,438.1,435.2,623.1999999999999,455.29999999999995,493.1,592.6,542.4
06/02/2018,Team D v Team A,away,Team A,Player 16,10,5.0,3.0,1.6,0.5,0.8,1121.3,1080.8,40.5,2.2,446.1,423.6,208.9,32.9,228.47058819999998,7.6,747.8,434.6,239.9,73.3,373.5,112.1,144.9,149.9,146.6,40.5,29.3,11.2,0.0,0.0,4.0,9.8,7.0,,7.6,0.3,7.3,0.0,0.0,0.8,0.1,4.6,,2,1,1,27.8,0,2,5,31,38,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.5,597.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,575.9,0.0
