Match Date,Match,Home/Away,Team,Player Name,Minutes Played,Ball In Play Time,Time In Possession,Time Opponent In Possession,Time In Uncontrolled Possession,Time In Established Possession,Total Distance,Total Low Intensity Distance,Total High Intensity Distance,Stand Distance,Walk Distance,Jog Distance,Run Distance,High Speed Run Distance,High Speed Distance - Player Average,Sprint Distance,Ball In Play Total Distance,In Possession Total Distance,Opponent In Possession Total Distance,Uncontrolled Possession Total Distance,Ball Out Of Play Total Distance,Total Distance (m/min),Total Distance In Possession (m/min),Total Distance Opponent In Possession (m/min),Total Distance Uncontrolled Possession (m/min),Ball In Play HI Distance,In Possession HI Distance,Opponent In Possession HI Distance,Uncontrolled Possession HI Distance,Ball Out Of Play HI Distance,HI Distance (m/min),HI Distance In Possession (m/min),HI Distance Opponent In Possession (m/min),HI Distance Uncontrolled Possession (m/min),Ball In Play Sprint Distance,In Possession Sprint Distance,Opponent In Possession Sprint Distance,Uncontrolled Possession Sprint Distance,Ball Out Of Play Sprint Distance,Sprint Distance (m/min),Sprint Distance In Possession (m/min),Sprint Distance Opponent In Possession (m/min),Sprint Distance Uncontrolled Possession (m/min),HI Events,Sprint Events,HS Run Events,Maximum Speed (km/h),Deceleration Very High Events,Deceleration High Events,Deceleration Medium Events,Deceleration Low Events,Acceleration Low Events,Acceleration Medium Events,Acceleration High Events,Acceleration Very High Events,1-5TD,6-10TD,11-15TD,16-20TD,21-25TD,26-30TD,31-35TD,36-40TD,41-45TD,45+TD,46-50TD,51-55TD,56-60TD,61-65TD,66-70TD,71-75TD,76-80TD,81-85TD,86-90TD,90+TD,1-5HID,6-10HID,11-15HID,16-20HID,21-25HID,26-30HID,31-35HID,36-40HID,41-45HID,45+HID,46-50HID,51-55HID,56-60HID,61-65HID,66-70HID,71-75HID,76-80HID,81-85HID,86-90HID,90+HID
06/02/2018,Team D v Team A,away,Team A,Player 15,22,13.1,7.4,5,0.7,1.8,2878.1,2591.2,286.9,6.8,771.2,1154,659.3,256.3,589.753125,30.5,2261,1226,897.5,137.5,617.1,130.8,165.7,179.5,196.4,282.2,94.1,185.5,2.7,4.7,13,12.7,37.1,3.9,30.5,7,23.5,0,0,1.4,0.9,4.7,,16,2,15,28.2,0,3,22,66,74,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.2,737.9,593.3,550.4,689.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,85.3,63.1,46.2,77.8
06/02/2018,Team D v Team A,away,Team A,Player 6,96,54.1,28.4,22.9,2.8,8.9,10973.6,9787.8,1185.8,38.5,3870.8,4226,1652.4,771.4,785.3575,414.3,8031.2,4168,3422,441.3,2942.4,114.3,146.8,149.4,157.6,1184.6,697.5,408.8,78.3,1.1,12.4,24.6,17.9,28,414.3,287.9,119.3,7.2,0,4.3,10.1,5.2,2.6,61,21,46,34.5,6,22,73,244,277,71,20,3,667.5,571.1,619.3,558.1,565.7,548,696.1,581.9,567.8,99,550.6,656.1,619.1,302.6,572.6,444,697.9,546.9,509.1,600.1,67.7,24.8,76.9,41.3,49.1,79.7,108,86.3,70.6,0,25.4,87.7,96.6,38.7,134.5,8.8,74.7,91.6,16,7.5
06/02/2018,Team D v Team A,away,Team A,Player 16,10,5,3,1.6,0.5,0.8,1121.3,1080.8,40.5,2.2,446.1,423.6,208.9,32.9,228.4705882,7.6,747.8,434.6,239.9,73.3,373.5,112.1,144.9,149.9,146.6,40.5,29.3,11.2,0,0,4,9.8,7,,7.6,0.3,7.3,0,0,0.8,0.1,4.6,,2,1,1,27.8,0,2,5,31,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.5,597.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,22
06/02/2018,Team D v Team A,away,Team A,Player 19,96,54.1,28.4,22.9,2.8,8.9,11294.2,10059.8,1234.4,59.3,3330.5,4401.3,2268.7,904.5,464.775,329.9,8536.2,4127.6,4003.9,404.8,2758,117.6,145.3,174.8,144.6,1186,200.7,950.1,35.2,48.4,12.9,7.1,41.5,12.6,329.9,4.7,314.8,10.5,0,3.4,0.2,13.7,3.8,64,16,55,35.7,2,32,89,316,352,109,27,0,762.8,600.6,550.7,612.7,598.2,547,669.6,578.3,601.6,136.8,613.1,638.3,626,409.9,558.1,566.5,592.7,480.2,445.6,705.4,98.2,18.7,23,60.9,74.6,58.2,27.7,104.5,63.2,19.1,28.6,118.5,85.6,85.6,31.6,61.4,66.1,82.5,18.7,107.9
13/02/2018,Team A  v Team B,home,Team A,Player 17,96,55.8,35,19.2,1.6,25.8,10643.5,9963.9,679.6,48.2,3746.2,4282,1887.6,529.8,488.4235294,149.8,7676.2,4496.8,2936.6,242.7,2967.3,110.9,128.5,152.9,151.7,566.3,291.2,263.1,12.1,113.2,7.1,8.3,13.7,7.6,110.3,30.7,79.6,0,39.5,1.6,0.9,4.1,,35,8,33,31.8,1,15,83,315,347,86,10,1,687.8,636.7,674.2,402,612.6,434.5,658.2,609.7,533.1,350.9,484.6,629.8,612.6,441.1,499.3,547,440.6,451.3,603.6,333.8,11.5,97.5,27.4,2.4,77.4,38.1,69.6,12.5,20.9,1.3,24.4,41.8,67.3,28.5,0,27.7,54.1,29.4,23.4,24.5
13/02/2018,Team A  v Team B,home,Team A,Player 23,16,8.1,4.3,3.6,0.2,2.5,1864.4,1750.2,114.2,5.8,589,850.7,304.7,101.7,295.7384615,12.5,1235.5,580.4,635.9,19.2,628.9,116.5,135,176.6,96,86.3,14.3,71.8,0.2,27.9,7.1,3.3,19.9,1,12.5,1.2,11.3,0,0,0.8,0.3,3.1,,9,0,6,31.1,1,5,19,59,67,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,569.9,631.2,350.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,52.1,14.7,21.9
13/02/2018,Team A  v Team B,home,Team A,Player 18,32,17.3,10.5,6.3,0.5,7.9,4102.4,3789.9,312.5,10.5,1102.7,1975.3,701.4,227.2,442.5909091,85.3,2926.9,1711.8,1116.8,98.3,1175.5,128.2,163,177.3,196.6,304.2,163.8,136.8,3.6,8.3,9.8,15.6,21.7,7.2,85.3,70.3,15,0,0,2.7,6.7,2.4,,10,2,10,32.7,0,4,20,118,114,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.4,632.6,719.9,523.3,672.4,706.9,400.8,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6,7.8,74.5,41.4,13.7,97.2,43.3
13/02/2018,Team A  v Team B,home,Team A,Player 13,63,38.5,24.6,12.8,1.1,17.8,8178.1,7324,854.1,21.2,2144,3495.7,1663.2,708.1,752.5529412,146.1,6272.4,3846.6,2228.8,197,1905.7,129.8,156.4,174.1,179.1,821.6,459,313.8,48.8,32.5,13.6,18.7,24.5,44.4,142.6,75.3,49.9,17.4,3.4,2.3,3.1,3.9,15.8,51,9,45,29.4,1,19,61,193,207,77,10,1,802.2,592,782.9,414,677.2,407,732.3,668.1,614.8,409,627.9,758.5,692.2,0,0,0,0,0,0,0,138.5,26.3,98.2,34.3,94.8,24.2,96.7,64,85.2,16.9,39.9,55.8,79.3,0,0,0,0,0,0,0
13/02/2018,Team A  v Team B,home,Team A,Player 1,96,55.8,35,19.2,1.6,25.8,10807.2,9700.5,1106.7,34.5,3800.1,4130.8,1735.1,873.6,641.3461538,233.1,7922.6,4857.4,2830.5,234.7,2884.6,112.6,138.8,147.4,146.7,1056.5,640.4,392.7,23.4,50.2,11.5,18.3,20.5,14.6,231.3,173,56.2,2.1,1.8,2.4,4.9,2.9,1.3,67,12,53,30.8,10,21,101,323,315,114,21,3,701.9,596.4,731.5,392.6,623.1,382.9,681.7,608.7,571.9,339.5,517.4,661.2,637.8,394.6,560.3,544.9,498.6,497,517.4,347.8,96.2,70,90.9,18.3,114.2,8.8,70.2,48.1,43.7,47.8,32.7,58.2,61,34.5,31.3,50.2,37.7,71.1,89.8,31.9
13/02/2018,Team A  v Team B,home,Team A,Player 8,79,47.8,30.8,15.6,1.4,23.3,9898.8,9056.6,842.1,27.6,2840.9,4450.7,1737.4,613.4,609.5111111,228.7,7321.1,4534.2,2540.4,246.5,2577.7,125.3,147.2,162.8,176.1,776.3,415.9,345.8,14.6,65.8,10.7,13.5,22.2,10.4,224.2,117.9,106.3,0,4.6,2.9,3.8,6.8,,47,9,42,30.9,3,14,75,271,277,75,18,1,742.4,632.1,721.7,425.6,660.7,437.7,714.7,667.7,590.3,394.2,570.3,808.7,717.6,470.8,603.4,624,117,0,0,0,76.4,62,24.2,36.5,45.3,29.1,82.1,40.8,57.7,31.7,33.5,80.5,89.7,25.5,42.2,73.8,11.2,0,0,0
13/02/2018,Team A  v Team B,home,Team A,Player 14,63,38.5,24.6,12.8,1.1,17.8,7662.5,7111.5,551,19.4,2397,3431.3,1263.8,442.9,564.0119048,108.1,5868.3,3743.3,1950.9,174.2,1794.2,121.6,152.2,152.4,158.4,539.9,331.9,188.3,19.6,11.2,8.7,13.5,14.7,17.8,108.1,73.5,34.6,0,0,1.7,3,2.7,,36,4,31,31.7,1,7,70,209,233,54,12,2,764.4,571.9,756.9,364.2,623.6,417.7,699.2,611.2,545.9,379.1,603.6,704.4,620.6,0,0,0,0,0,0,0,72.6,63.8,104.8,21.9,49.9,12.9,87.3,42.1,20.7,1.7,20.5,50.5,2.6,0,0,0,0,0,0,0
13/02/2018,Team A  v Team B,home,Team A,Player 20,48,27.6,16.4,10.1,1.1,11,6024.3,5428.9,595.5,21.5,1692.5,2434.1,1280.8,431,532.0769231,164.4,4564.8,2599.9,1771,194,1459.6,125.5,158.5,175.3,176.4,569.6,310,230.4,29.3,25.8,12.4,18.9,22.8,26.6,164.4,94.2,54.3,15.9,0,3.4,5.7,5.4,14.5,28,7,25,31.7,2,11,50,149,180,42,8,1,764.6,616.8,803.9,426.5,658.1,373.3,746.6,640.4,561,433.1,0,0,0,0,0,0,0,0,0,0,49.8,51.1,90.7,34.4,92.8,16.8,105.5,58.6,42.7,53.1,0,0,0,0,0,0,0,0,0,0
13/02/2018,Team A  v Team B,home,Team A,Player 28,47,27.6,17.9,9.1,0.5,14.1,6301.5,5826.8,474.7,9.7,1654.5,2965.2,1197.5,403.2,567.7678571,71.5,4690.6,2826.9,1776.5,87.2,1610.9,134.1,157.9,195.2,174.4,469.9,241,213.8,15.1,4.8,10.1,13.5,23.5,30.2,71.5,41.3,29.3,0.9,0,1.5,2.3,3.2,1.8,28,3,25,29.8,0,10,66,201,209,62,12,0,0,0,0,0,0,0,0,0,0,0,470.9,823,743.3,616.5,673.7,722.4,555.4,634.2,710.7,351.4,0,0,0,0,0,0,0,0,0,0,23.9,64.7,97.9,49.6,49,67.7,18.4,21.6,64.4,17.4
13/02/2018,Team A  v Team B,home,Team A,Player 26,16,8.1,4.3,3.6,0.2,2.5,1828.1,1703.1,125,4.4,655.4,809.1,234.3,111.1,430.3166667,13.9,1181.9,619.9,538.6,23.4,646.2,114.3,144.2,149.6,117,125,89,36,0,0,7.8,20.7,10,,13.9,13.9,0,0,0,0.9,3.2,,,8,1,9,28.7,0,2,9,40,45,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.8,527.2,645.1,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,52.6,40.4,10.1
13/02/2018,Team A  v Team B,home,Team A,Player 7,32,17.3,10.5,6.3,0.5,7.9,3445.7,3061.2,384.5,13.4,1299.4,1232,516.5,264.7,321.215625,119.7,2418.3,1370.4,986.8,61.1,1027.4,107.7,130.5,156.6,122.2,375.4,167.6,207.8,0,9.1,12,16,33,,119.7,57.2,62.5,0,0,3.7,5.4,9.9,,19,6,15,32,1,9,29,84,97,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.7,561.4,565.7,404.2,508.4,632.6,348.7,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9,47.9,74.8,21.1,56.5,100.3,63.9
13/02/2018,Team A  v Team B,home,Team A,Player 15,96,55.8,35,19.2,1.6,25.8,11901.1,11131.1,770,27.8,3495.2,4831.8,2776.3,686.9,589.753125,83.1,9219.9,5392.7,3542.7,284.5,2681.1,124,154.1,184.5,177.8,754.5,308.4,415.9,30.2,15.5,8,8.8,21.7,18.9,82.5,38.3,44.3,0,0.6,0.9,1.1,2.3,,46,5,44,29.4,3,18,98,304,311,118,13,0,819.6,626.3,741.1,442,644.6,397.9,744.1,664.6,545.6,458,570.7,679.4,781.6,472.8,577.6,627.3,474.7,598.2,636.1,399.1,95.7,51.5,48,33,61.4,21.3,33.6,70.2,7.3,51.4,24.9,35,55.1,7,15,36,13.7,17.6,44.8,47.3
13/02/2018,Team A  v Team B,home,Team A,Player 9,79,47.8,30.8,15.6,1.4,23.3,9120.6,8387.3,733.2,27,2957.6,3962.6,1440.1,560.6,651.3054054,172.7,6896.6,4235.5,2396.6,264.4,2224,115.5,137.5,153.6,188.9,725.9,431.7,225.9,68.3,7.3,9.3,14,14.5,48.8,172.7,140.1,11.5,21,0,2.2,4.5,0.7,15,40,8,32,32.3,1,13,68,230,239,78,21,2,694.4,589.9,708.2,414.6,567.9,357.3,620.9,644.3,537.5,348.4,564.8,657.3,693.8,439.8,524.5,624.4,132.6,0,0,0,18.2,50.4,43.7,39.9,65.5,11.6,51.7,40.9,59.6,4.2,28.1,73.3,70.2,22.7,70.5,74.1,8.6,0,0,0
13/02/2018,Team A  v Team B,home,Team A,Player 6,96,55.8,35,19.2,1.6,25.8,11578.1,10015.6,1562.5,33.5,3587.4,4463.9,1930.8,1030.2,785.3575,532.4,8619,5501.9,2857.4,259.7,2959.1,120.6,157.2,148.8,162.3,1544.7,1171.8,329.1,43.8,17.8,16.3,33.5,17.1,27.4,532.1,448.1,65.6,18.4,0.3,5.5,12.8,3.4,11.5,87,25,64,34.3,6,22,97,298,291,112,28,3,746,589.9,742.9,458.6,586.5,323.3,734.6,594.5,599.3,395.6,604.7,722.2,573.5,542.5,547,640.4,575.9,563,649.8,388,92,100.6,89.9,61.7,80.3,14.1,155,53.2,84.6,58.2,90.1,145.4,24.2,70.1,26,46.9,99.3,104.2,123.5,43.4
13/02/2018,Team A  v Team B,home,Team A,Player 19,96,55.8,35,19.2,1.6,25.8,11145.3,10729.2,416,47.1,3557.8,5046.4,2078.1,389.5,464.775,26.6,7960.8,4689,3063,208.7,3184.5,116.1,134,159.5,130.4,350.9,140.1,209.4,1.4,65.1,4.3,4,10.9,0.9,26.6,10.8,15.8,0,0,0.3,0.3,0.8,,23,2,23,27.9,1,6,85,321,356,112,11,0,751.8,600.1,669.1,395.6,608.2,418.1,671.8,672,560.6,341.6,554.5,687.8,684.5,468.9,538.8,522.7,488.2,524.9,625.7,360.4,69.7,18.2,8,17.6,25,22.3,5.2,24.8,12.5,4.4,20.2,44.4,50.1,21.7,0,11.5,45.9,0,4.4,10.1
16/02/2018,Team V v Team A,away,Team A,Player 18,13,6.3,2.2,3.9,0.3,0.5,1707.2,1469.1,238.1,3.7,479.9,658.5,327,148.5,442.5909091,89.5,1189.3,440.2,717.7,31.4,517.8,131.3,200.1,184,104.7,238.1,137.2,100.9,0,0,18.3,62.4,25.9,,89.5,74.6,15,0,0,6.9,33.9,3.8,,11,4,8,30.3,0,1,16,38,39,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.3,729.6,526.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1,110.3,88.7
16/02/2018,Team V v Team A,away,Team A,Player 13,95,48,27.1,19.2,1.7,14.2,11396.7,10267.4,1129.3,35.7,3419.7,4643,2169,961.6,752.5529412,167.7,7966.3,4474.8,3255.1,236.4,3430.5,120,165.1,169.5,139.1,1065.6,566,491.2,8.4,63.7,11.9,20.9,25.6,4.9,167.7,77.8,89.7,0.3,0,1.8,2.9,4.7,0.2,63,11,66,28.9,0,18,59,257,288,81,8,0,673.8,574.3,618.4,644.6,638.3,408,775.7,548.4,598.8,147.7,669.6,626.4,637.2,567.9,646.1,404.1,444.6,569.4,718.7,484.6,69.3,47.8,31.3,33.9,76.3,11.1,87.1,117.3,50.3,16.5,51.4,80.5,77.9,51,81.8,11.1,35,33.8,106.5,59.4
16/02/2018,Team V v Team A,away,Team A,Player 1,81,41.4,24.9,15.1,1.4,13.8,8918.4,8216.6,701.8,26.8,3150.9,3484.2,1554.7,585.7,641.3461538,116,6292,3809.8,2284,198.2,2626.4,110.1,153,151.3,141.6,677.2,417.8,223.5,35.9,24.5,8.7,16.8,14.8,25.6,116,52.2,47.3,16.6,0,1.4,2.1,3.1,11.9,43,7,38,31.3,3,8,96,198,237,78,16,2,684.7,463.9,542.2,592.1,520.6,429,593.4,553.7,583.8,150.8,640.7,557.8,635.8,569.9,563,420.4,416.3,0,0,0,65.5,26.6,40.6,19.6,83.9,19.4,22.6,24.6,27.4,25.6,21.4,41.9,97.9,62.4,22.4,77.1,22.7,0,0,0
16/02/2018,Team V v Team A,away,Team A,Player 8,95,48,27.1,19.2,1.7,14.2,11281,10426.8,854.2,35.3,3707.2,4568.4,2115.9,638.8,609.5111111,215.4,7715.9,4089.4,3379.8,246.7,3565.1,118.7,150.9,176,145.1,841.7,384.7,441.3,15.8,12.5,9,14.2,23,9.3,215.4,112.9,102.5,0,0,2.3,4.2,5.3,,45,12,41,32.4,4,15,74,270,303,89,10,1,699.8,587.8,641.7,728.8,707.9,563.1,685.5,559.2,633.3,165.5,654,587.5,584.4,535.2,619.5,368,438.1,515.6,601.4,404.7,53.4,54,43.4,90,39.5,12.1,87.5,39.9,36.6,28.8,59.6,31.9,30.8,23.3,118.7,2.6,13.5,27.1,34.9,26.8
16/02/2018,Team V v Team A,away,Team A,Player 14,81,41.4,24.9,15.1,1.4,13.8,9023.7,8313.6,710.1,28.7,3549.7,3591.7,1143.5,567.1,564.0119048,143.1,6025.9,3823.2,2033.3,169.4,2997.9,111.4,153.5,134.7,121,703,569.6,131.1,2.4,7.1,8.8,22.9,8.7,1.7,141.1,109.8,31,0.3,2,1.8,4.4,2.1,0.2,37,7,31,32.8,1,21,39,195,204,49,13,0,719.9,512.5,531.7,645.9,636.9,437,641,588.1,587.5,161.9,586.9,528.2,602.9,508.8,517.2,406.7,410.6,0,0,0,82.2,22.5,27,54.2,95.6,10.5,63.7,56.3,23.7,14.2,50.5,73.2,0,72.6,27.1,9.3,27.5,0,0,0
16/02/2018,Team V v Team A,away,Team A,Player 20,73,38.8,23.2,14.4,1.3,12.7,9096.2,8197.1,899.1,21.2,3003.5,3570.3,1602.1,668.5,532.0769231,230.6,6492.2,3681.1,2606.1,205,2604,124.6,158.7,181,157.7,872.9,464.8,397.4,10.8,26.2,12.3,20,27.6,8.3,230.6,124.9,105.8,0,0,3.2,5.4,7.3,,47,12,40,33.9,3,12,65,201,221,70,12,0,754.1,521.4,633.7,618.6,665.3,556.4,652.3,600.7,653.1,144.1,673.2,617.8,622.5,614.2,622.1,146.8,0,0,0,0,47.6,44.5,79.8,42.9,103.5,33.8,101.4,37.2,60,20.9,73.8,44.3,91.5,62.6,51.4,3.8,0,0,0,0
16/02/2018,Team V v Team A,away,Team A,Player 10,95,48,27.1,19.2,1.7,14.2,10352.5,9703.5,648.9,50.5,3657.1,3795.5,2200.5,588,417.312,60.9,7321.7,3852.8,3227.8,241,3030.8,109,142.2,168.1,141.8,626.7,188.9,414.4,23.4,22.3,6.8,7,21.6,13.8,47.9,0,47.9,0,13,0.6,,2.5,,37,4,35,28.5,2,9,65,236,251,86,15,1,631.1,556.6,635.7,651,656.5,440.7,627.9,489.4,605.6,111.6,597.5,569.9,535.7,521.5,574.2,341.8,423.9,436.8,569.9,375.4,38.1,27,57.5,48.9,60.5,44.5,77,3.4,69.7,19.3,23.5,14.5,45.9,22.4,41,18.6,0,13.1,21.3,2.6
16/02/2018,Team V v Team A,away,Team A,Player 28,21,8.6,3.5,4.7,0.4,1.1,2679.6,2452.3,227.4,6.4,777,1033.3,635.6,207.9,567.7678571,19.5,1625.1,631.4,945.9,47.8,1054.6,127.6,180.4,201.3,119.5,203.6,79.5,124.1,0,23.8,10.8,22.7,26.4,,19.5,14.3,5.2,0,0,0.9,4.1,1.1,,13,1,12,29.2,2,5,31,70,90,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.9,530.4,557.6,815.7,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26.9,20.6,121.8,53.1
16/02/2018,Team V v Team A,away,Team A,Player 15,95,48,27.1,19.2,1.7,14.2,11592.7,10843.7,749,28,3588.6,4394.1,2832.9,715.5,589.753125,33.5,8379.9,4593.4,3528.2,258.3,3212.9,122,169.5,183.8,151.9,745.4,238.3,479.5,27.5,3.7,7.9,8.8,25,16.2,33.5,0,33.5,0,0,0,,1.7,,45,3,46,33.7,0,18,83,250,253,109,16,0,753.6,610.6,668.1,693.9,728.3,456.5,693,597.8,651,123.7,683.8,579.2,602.4,583.6,669.9,435.1,431.7,565.2,618.8,446.6,93.1,29.6,47.1,39.3,42.1,6.5,65.3,40.4,50.7,0,33.9,45,69.6,0,40,18.2,4.2,65.7,21.4,37.1
16/02/2018,Team V v Team A,away,Team A,Player 9,95,48,27.1,19.2,1.7,14.2,10686.1,9643.5,1042.7,28.7,3562.9,4309.1,1742.8,731.3,651.3054054,311.3,7545.1,3972.8,3333.9,238.5,3141,112.5,146.6,173.6,140.3,1035.8,580.5,436.7,18.7,6.8,11,21.4,22.7,11,311.3,203.1,97.4,10.8,0,3.3,7.5,5.1,6.4,53,13,44,35.3,4,20,75,235,268,84,14,1,621.5,518.1,669.1,671.4,637.6,446.2,641.2,549.7,537.5,118.2,583.8,598.7,625.6,618.5,565.6,402.8,354,520,575.9,430.6,38.9,46.3,130.9,64.9,104.4,47.1,99.3,48.7,35.7,10.3,44.5,22.8,73.9,80.3,111.5,15.4,0,30,22.8,14.9
16/02/2018,Team V v Team A,away,Team A,Player 6,95,48,27.1,19.2,1.7,14.2,10640.8,9447.9,1192.9,32.2,4160.1,3730.1,1525.5,810.7,785.3575,382.2,7162.2,4174.8,2800.4,187,3478.7,112,154.1,145.9,110,1140,777.7,354.2,8.1,52.9,12.6,28.7,18.4,4.8,377.8,250.4,127.5,0,4.4,4,9.2,6.6,,65,17,53,35.6,3,21,72,187,216,73,26,4,629.6,493.8,558.9,581.1,598.8,464,633.1,647.9,526,157.3,580.7,551.6,580.7,577.7,595.5,372.3,368.3,522.5,717.2,483.8,41.6,39.6,48.9,65.1,95.8,38,61.8,133.1,43.1,38.7,80.8,48.7,68.6,80.2,69.8,5.3,26.8,39.8,46.1,121.1
16/02/2018,Team V v Team A,away,Team A,Player 16,13,6.3,2.2,3.9,0.3,0.5,1640.1,1414.3,225.8,4,484.3,607.7,318.3,166,228.4705882,59.8,1070.5,347.9,675.9,46.6,569.7,126.2,158.1,173.3,155.3,217.4,72.9,140.8,3.8,8.4,17.4,33.1,36.1,12.7,56.8,18.4,38.4,0,3.1,4.6,8.4,9.8,,7,3,7,27.3,2,7,11,41,41,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.1,629.9,528.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,69.3,94.5
16/02/2018,Team V v Team A,away,Team A,Player 19,95,48,27.1,19.2,1.7,14.2,10740.8,10209.4,531.4,52.9,3496.2,4413.4,2246.9,422.2,464.775,109.2,7460.5,3997.7,3189,273.8,3280.3,113.1,147.5,166.1,161.1,503.3,166.2,308.9,28.3,28,5.6,6.1,16.1,16.6,109.2,16.6,72.3,20.3,0,1.1,0.6,3.8,11.9,31,4,26,32.1,1,9,85,283,310,88,20,0,696.5,588.9,608,653.3,650.7,502.3,626.5,477,631.9,150.5,618.2,578.5,570.7,500.9,601.8,406.5,454.8,462,583.4,378.6,33.2,22.6,32.9,49.4,36.4,41,24.7,5.3,62.7,43.6,10.6,7.4,28.8,14.5,32,33.4,0,21.5,31.4,0
19/02/2018,Team A  v Team R,home,Team A,Player 17,97,56.8,27.6,28.1,1.1,15.2,10602.1,9845.3,756.8,44.4,3764.3,4384.7,1651.9,521.3,488.4235294,235.6,8023.1,3528.3,4323.9,171,2579,109.3,127.8,153.9,155.5,711.9,119.6,554.6,37.7,44.9,7.8,4.3,19.7,34.3,223.3,7.2,196,20,12.3,2.4,0.3,7,18.2,35,12,27,31.4,1,13,80,311,339,81,12,2,642.8,602.6,683.3,519.1,587.5,629.7,631.5,498.2,536.5,291.3,599.8,599.7,359.8,493.6,525.3,446,498.4,516.2,497.2,443.7,97,23.7,57.1,16.4,47,12.8,67.1,13.2,27,63.2,51.3,40.8,4.3,21.4,74.1,0,45.6,59,32.1,3.6
19/02/2018,Team A  v Team R,home,Team A,Player 23,19,9.6,3.4,5.8,0.4,0.8,2345.5,2137.3,208.2,9.3,689.9,949.5,488.6,192.1,295.7384615,16.1,1664.7,460.2,1146.1,58.5,680.8,123.4,135.4,197.6,146.2,208.2,8.6,199.7,0,0,11,2.5,34.4,,16.1,0,16.1,0,0,0.8,,2.8,,11,0,11,27.8,3,3,19,79,82,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.1,586.1,619.2,634.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1,55.2,39.7,73.3
19/02/2018,Team A  v Team R,home,Team A,Player 18,19,9.6,3.4,5.8,0.4,0.8,2339.3,2112.4,226.9,5,811.5,972.3,323.5,152.8,442.5909091,74.1,1590.9,511.5,1010.3,69.1,748.4,123.1,150.4,174.2,172.7,224.3,81.4,139.1,3.8,2.5,11.9,23.9,24,9.5,74.1,29.8,44.2,0,0,3.9,8.8,7.6,,12,4,9,32.3,1,10,19,71,72,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.9,638,604.6,582.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.4,55.2,21.9,73.3
19/02/2018,Team A  v Team R,home,Team A,Player 13,97,56.8,27.6,28.1,1.1,15.2,12148.8,11055.4,1093.4,34.6,3381.7,5244.7,2394.5,981.2,752.5529412,112.1,9212.3,4087,4975.7,149.7,2936.5,125.2,148.1,177.1,136.1,1065.5,457.5,592.6,15.4,27.9,11.3,16.6,21.1,14,112.1,40.8,71.4,0,0,1.2,1.5,2.5,,69,3,56,29.5,2,11,83,350,327,102,12,1,694.8,685.5,712.7,551.1,693.7,696.3,638.3,539.7,609.9,291.4,678.2,698.2,410.7,680.8,607.4,605.7,552.8,604.8,606.6,590.1,97.4,49,54.1,15.7,83.9,72,63.5,28.9,68,24.7,59.4,119.9,8.9,78,22,55.9,48.4,54.9,64.5,24.3
19/02/2018,Team A  v Team R,home,Team A,Player 1,97,56.8,27.6,28.1,1.1,15.2,11239.1,10003.6,1235.4,36.5,3661.9,4345.8,1959.5,1041.1,641.3461538,194.3,8440.6,3702.9,4584,153.7,2798.4,115.9,134.2,163.1,139.7,1233.9,475.7,751.7,6.5,1.5,12.7,17.2,26.8,5.9,194.3,99.6,94.7,0,0,2,3.6,3.4,,76,9,63,30.3,3,25,88,253,270,109,21,1,682.4,649.6,636,536.3,591.4,684.1,616.1,465.5,550.5,294.6,684.2,687.7,382.1,553.7,567.3,570.3,494.9,528.6,491.7,572,100.5,75,77.5,47.2,91.8,110.4,51,15.1,64.2,71.7,100.7,100.4,7.6,30.9,49.6,88,42.2,36.6,12.5,62.5
